DatGeracaoConjuntoDados,DscConjuntoUnidadeConsumidora,DscAlimentadorSubestacao,DscSubestacaoDistribuicao,NumOrdemInterrupcao,DscTipoInterrupcao,IdeMotivoInterrupcao,DataInicioInterrupcao,HoraIcicioInterrupcao,DatFimInterrupcao,DscFatoGeradorInterrupcao,NumNivelTensao,NumUnidadeConsumidora,NumConsumidorConjunto,NumAno,NomAgenteRegulado,SigAgente,NumCPFCNPJ,VlrIndiceEnviado
26/05/2023,DOM AVELAR,DAV-01V2,DOM AVELAR,15335974_14092949,N弛 Programada,0,07/12/2017,09:54:00,07/12/2017 11:49,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,41447,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",65692
26/05/2023,AFOGADOS DA INGAZEIRA,CNA-01M2,CARNAIBA,15335973_14093014,N弛 Programada,0,07/12/2017,09:55:00,07/12/2017 11:20,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,13800,14,36923,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",4095
26/05/2023,RIO FORMOSO,RIF-01C3,RIO FORMOSO,15335976_14093155,N弛 Programada,0,07/12/2017,09:55:00,07/12/2017 12:10,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,19745,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,BREJO DA MADRE DE DEUS,BMD-01J3,BREJO DA MADRE DE DEUS,15335981_14093215,N弛 Programada,1,07/12/2017,09:56:00,07/12/2017 15:08,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,18689,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,IGARASSU,IGU-01C1,IGARASSU,15335979_14092985,N弛 Programada,0,07/12/2017,09:57:00,07/12/2017 12:31,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,20731,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,PINA,PIA-01P1,PINA,15335983_14092835,Programada,0,07/12/2017,09:58:00,07/12/2017 15:02,INTERNO - PROGRAMADA - MANUTENCAO - PREVENTIVA,13800,230,22562,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,CATENDE,CTD-01C2,CATENDE,15335984_14092937,N弛 Programada,0,07/12/2017,09:58:00,07/12/2017 11:29,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - NAO IDENTIFICADA,380,1,28428,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",4100
26/05/2023,OLINDA,OLI-01N7,OLINDA,15335610_14092936,N弛 Programada,0,07/12/2017,10:00:00,07/12/2017 11:43,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,3931,42531,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",1160
26/05/2023,OLINDA,OLI-01N1,OLINDA,15335610_14092936,N弛 Programada,0,07/12/2017,10:00:00,07/12/2017 11:43,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,299,42531,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",125
26/05/2023,TEJUCUPAPO,TJP-01C1,TEJUCUPAPO,15335986_14092939,N弛 Programada,0,07/12/2017,10:02:00,07/12/2017 11:39,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,1,12409,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",1243
26/05/2023,PALMARES,PMR-01C2,PALMARES,15335988_14093142,N弛 Programada,0,07/12/2017,10:03:00,07/12/2017 14:22,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,41359,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,TORITAMA,VTE-01V3,VERTENTES,15335987_14092840,Programada,0,07/12/2017,10:03:00,07/12/2017 11:41,INTERNO - PROGRAMADA - ALTERACAO - MELHORIA,13800,8,42647,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,TABATINGA,TIN-01P2,TABATINGA,15335989_14093077,N弛 Programada,0,07/12/2017,10:04:00,07/12/2017 12:10,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,84,31246,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,BELO JARDIM,BLJ-01V1,BELO JARDIM,15335991_14092927,N弛 Programada,0,07/12/2017,10:04:00,07/12/2017 11:23,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,380,1,45682,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,AFOGADOS DA INGAZEIRA,CNA-01M1,CARNAIBA,15335994_14093008,N弛 Programada,0,07/12/2017,10:06:00,07/12/2017 12:31,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,36923,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",2811
26/05/2023,PAU AMARELO,PAM-01C4,PAU AMARELO,15335522_14093012,N弛 Programada,0,07/12/2017,10:08:00,07/12/2017 10:25,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - QUEIMADA OU INCENDIO,13800,89,65319,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",3794
26/05/2023,SERRA TALHADA,SRT-01M1,SERRA TALHADA,15336016_14093019,N弛 Programada,0,07/12/2017,10:16:00,07/12/2017 12:58,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ANIMAIS,13800,2,52321,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",538
26/05/2023,TRINDADE,SCZ-01S3,SANTA CRUZ,15336018_14093821,N弛 Programada,0,07/12/2017,10:16:00,08/12/2017 08:33,INTERNO - NAO PROGRAMADA - MANUTENCAO - CORRETIVA,13800,3,36413,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",3967
26/05/2023,SURUBIM,SUB-01C4,SURUBIM,15336035_14092864,N弛 Programada,0,07/12/2017,10:19:00,07/12/2017 10:59,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,2787,42308,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,SURUBIM,SUB-01C4,SURUBIM,15336035_14092864,N弛 Programada,0,07/12/2017,10:19:00,07/12/2017 14:50,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,127,42308,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,SURUBIM,SUB-01C4,SURUBIM,15336035_14092864,N弛 Programada,0,07/12/2017,10:19:00,07/12/2017 11:58,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,1510,42308,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,OLINDA,OLI-01N5,OLINDA,15336026_14093342,N弛 Programada,0,07/12/2017,10:20:00,07/12/2017 18:50,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,33,42531,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,AFOGADOS DA INGAZEIRA,AFI-01N3,AFOGADOS DA INGAZEIRA,15336031_14093015,N弛 Programada,0,07/12/2017,10:21:00,07/12/2017 12:55,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,2,36923,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",7818
26/05/2023,PINA,PIA-01P3,PINA,15336034_14093103,N弛 Programada,0,07/12/2017,10:22:00,07/12/2017 14:11,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,22562,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",1151
26/05/2023,OURICURI,ORC-01C1,OURICURI,15336042_14093259,N弛 Programada,0,07/12/2017,10:24:00,07/12/2017 15:12,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,13800,1,29685,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",212
26/05/2023,BRIGIDA,BRA-01S2,BRIGIDA,15336046_14093234,N弛 Programada,0,07/12/2017,10:25:00,07/12/2017 14:09,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,3318,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",3233
26/05/2023,GAZOMETRO,GZM-01Z8,GAZOMETRO,15336052_14093848,N弛 Programada,0,07/12/2017,10:27:00,07/12/2017 20:20,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,9380,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,MORENO,MOR-01M3,MORENO,15335729_14092856,N弛 Programada,0,07/12/2017,10:29:00,07/12/2017 11:15,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,6,16483,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,CARPINA,CPN-01C6,CARPINA,15336055_14093577,N弛 Programada,0,07/12/2017,10:29:00,07/12/2017 21:30,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,8,36867,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,AFRANIO,PSD-01W4,PONTAL SUL II,15336062_14093383,N弛 Programada,0,07/12/2017,10:34:00,07/12/2017 16:20,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,2,5600,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,SERRA TALHADA,SRT-01M3,SERRA TALHADA,15336067_14093021,N弛 Programada,1,07/12/2017,10:35:00,07/12/2017 12:31,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,52321,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",2065
26/05/2023,CAMPUS,CPS-01L3,CAMPUS,15336071_14092909,N弛 Programada,1,07/12/2017,10:38:00,07/12/2017 11:14,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,70283,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",2165
26/05/2023,SAO LOURENCO DA MATA,SLM-01C2,SAO LOURENCO DA MATA,15336078_14092875,Programada,0,07/12/2017,10:42:00,07/12/2017 14:35,INTERNO - PROGRAMADA - ALTERACAO - MELHORIA,13800,1,20791,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",819
26/05/2023,DOM AVELAR,DAV-01V1,DOM AVELAR,15336083_14093244,N弛 Programada,1,07/12/2017,10:44:00,07/12/2017 15:54,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,41447,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",4064
26/05/2023,CARUARU,CAA-01C5,CARUARU,15336088_14093075,N弛 Programada,0,07/12/2017,10:47:00,07/12/2017 13:33,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,88878,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,SAO LOURENCO DA MATA,SLM-01C2,SAO LOURENCO DA MATA,15336073_14092896,N弛 Programada,0,07/12/2017,10:50:00,07/12/2017 10:57,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,48,20791,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,CAMOCIM DE SAO FELIX,CSF-01X5,CAMOCIM DE SAO FELIX,15335950_14092994,N弛 Programada,0,07/12/2017,10:52:00,07/12/2017 11:25,INTERNO - NAO PROGRAMADA - TERCEIROS - OBJETO NA REDE,380,406,23346,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,CABO,CBO-01C2,CABO,15336096_14093113,N弛 Programada,0,07/12/2017,10:54:00,07/12/2017 14:00,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,28385,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,GAZOMETRO,GZM-01Z2,GAZOMETRO,15336100_14094590,N弛 Programada,0,07/12/2017,10:56:00,08/12/2017 18:16,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,9380,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",4369
26/05/2023,BREJAO,BRJ-01C1,BREJAO,15336109_14093429,N弛 Programada,0,07/12/2017,10:59:00,07/12/2017 17:15,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,15379,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",2889
26/05/2023,CABO,CBO-01C2,CABO,15336111_14093335,N弛 Programada,0,07/12/2017,11:00:00,07/12/2017 16:50,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,28385,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",1426
26/05/2023,RIO JORDAO,RJO-01X3,RIO JORDAO,15336114_14093087,N弛 Programada,0,07/12/2017,11:01:00,07/12/2017 13:52,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,26,26105,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",3036
26/05/2023,TRINDADE,SCZ-01S2,SANTA CRUZ,15336113_14093239,N弛 Programada,0,07/12/2017,11:01:00,07/12/2017 15:04,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,380,1,36413,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,GRAVATA,GVT-01C1,GRAVATA,15336115_14093205,N弛 Programada,0,07/12/2017,11:02:00,07/12/2017 15:06,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,8,50203,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,CAMPUS,CPS-01L8,CAMPUS,15336116_14093256,N弛 Programada,0,07/12/2017,11:02:00,07/12/2017 16:04,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,70283,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,IPOJUCA,IPO-01C2,IPOJUCA,15336118_14093089,N弛 Programada,0,07/12/2017,11:03:00,07/12/2017 13:40,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,15,20877,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,PRAZERES,PZR-01P9,PRAZERES,15336120_14093173,N弛 Programada,0,07/12/2017,11:04:00,07/12/2017 15:04,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,49874,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",2776
26/05/2023,SERTANIA,SRN-01C3,SERTANIA,15336125_14093507,N弛 Programada,0,07/12/2017,11:05:00,07/12/2017 19:26,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,13219,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",617
26/05/2023,PARATIBE I,PAT-01C3,PARATIBE I,15336131_14093954,N弛 Programada,0,07/12/2017,11:07:00,08/12/2017 10:00,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,34038,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",3758
26/05/2023,GARANHUNS,GAN-01X3,GARANHUNS,15336133_14092997,N弛 Programada,1,07/12/2017,11:08:00,07/12/2017 12:10,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,37257,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",6370
26/05/2023,BREJO DA MADRE DE DEUS,BMD-01J5,BREJO DA MADRE DE DEUS,15336143_14093061,N弛 Programada,0,07/12/2017,11:13:00,07/12/2017 13:07,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,18689,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,OURICURI,ORC-01C4,OURICURI,15336144_14093178,N弛 Programada,0,07/12/2017,11:15:00,07/12/2017 15:11,INTERNO - NAO PROGRAMADA - MANUTENCAO - CORRETIVA,380,1,29685,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,AGRESTINA,AGT-01F4,AGRESTINA,15336147_14093170,N弛 Programada,0,07/12/2017,11:16:00,07/12/2017 13:40,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,2,33215,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,BOM JARDIM,BJD-01C3,BOM JARDIM,15336155_14093203,N弛 Programada,0,07/12/2017,11:20:00,07/12/2017 15:05,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,7,33992,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,PETROLINA II,PTD-01L4,PETROLINA II,15334509_14092978,N弛 Programada,0,07/12/2017,11:25:00,07/12/2017 11:38,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - SUBTENSAO,13800,155,41172,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",7503
26/05/2023,CAMOCIM DE SAO FELIX,CSF-01X2,CAMOCIM DE SAO FELIX,15336164_14093072,N弛 Programada,0,07/12/2017,11:25:00,07/12/2017 13:00,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,21,23346,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",2668
26/05/2023,ARCOVERDE,ACV-01C1,ARCOVERDE,15336176_14093078,N弛 Programada,1,07/12/2017,11:33:00,07/12/2017 12:50,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,40849,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",4054
26/05/2023,VARZEA,VZA-01V6,VARZEA,15336177_14093332,N弛 Programada,0,07/12/2017,11:33:00,07/12/2017 16:43,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - SUBTENSAO,380,1,55738,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,SAO CAETANO,SCO-01S2,SAO CAETANO,15336179_14093237,N弛 Programada,0,07/12/2017,11:34:00,07/12/2017 15:10,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,99,13030,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,GARANHUNS,HPO-01L1,HELIOPOLIS,15336186_14092934,N弛 Programada,0,07/12/2017,11:35:00,07/12/2017 11:54,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,1,37257,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,HELIOPOLIS,HPO-01L1,HELIOPOLIS,15336186_14092934,N弛 Programada,0,07/12/2017,11:35:00,07/12/2017 11:54,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,2338,27488,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,CARUARU,CAA-01C9,CARUARU,15336187_14093004,N弛 Programada,0,07/12/2017,11:38:00,07/12/2017 12:38,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,380,1,88878,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,PALMARES,PMR-01C7,PALMARES,15336191_14093293,N弛 Programada,0,07/12/2017,11:40:00,07/12/2017 15:09,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,41359,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",6364
26/05/2023,ITAMARACA,ITA-01M3,ITAMARACA,15336195_14093106,N弛 Programada,0,07/12/2017,11:43:00,07/12/2017 13:50,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,380,1,15481,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",595
26/05/2023,IBURA,IRA-01C4,IBURA,15336194_14093443,N弛 Programada,0,07/12/2017,11:43:00,08/12/2017 09:55,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,67221,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",5338
26/05/2023,PINA,PIA-01P1,PINA,15336197_14093311,N弛 Programada,0,07/12/2017,11:44:00,07/12/2017 16:40,INTERNO - NAO PROGRAMADA - TERCEIROS - LIGACAO CLANDESTINA,380,1,22562,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,CARPINA,CPN-01C3,CARPINA,15336206_14093226,N弛 Programada,0,07/12/2017,11:50:00,07/12/2017 13:37,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,36867,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,JOSE MARIANO,JMA-01C5,JOSE MARIANO,15336214_14093295,N弛 Programada,0,07/12/2017,11:55:00,07/12/2017 16:46,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,1274,31237,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,BARRA DE BEBEDOURO,PSU-01P1,PONTAL SUL I,15336215_14093091,N弛 Programada,0,07/12/2017,11:57:00,07/12/2017 13:55,INTERNO - NAO PROGRAMADA - TERCEIROS - ACIDENTE,380,1,13532,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,PINA,PIA-01P2,PINA,15336220_14093323,N弛 Programada,0,07/12/2017,12:02:00,07/12/2017 15:11,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,22562,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,CABROBO,CBB-01C3,CABROBO,15336221_14093097,N弛 Programada,1,07/12/2017,12:03:00,07/12/2017 14:05,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,13096,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",1109
26/05/2023,CABROBO,CBB-01C8,CABROBO,15336222_14093126,N弛 Programada,1,07/12/2017,12:05:00,07/12/2017 14:31,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,13096,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",1879
26/05/2023,AGUAS BELAS,AGB-01C1,AGUAS BELAS,15336224_14093264,N弛 Programada,0,07/12/2017,12:06:00,07/12/2017 16:02,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,23163,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",22239
26/05/2023,TORITAMA,VTE-01V4,VERTENTES,15336227_14093182,N弛 Programada,0,07/12/2017,12:07:00,07/12/2017 14:45,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,80,42647,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,BREJAO,BRJ-01C2,BREJAO,15336231_14093027,N弛 Programada,0,07/12/2017,12:09:00,07/12/2017 13:58,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ANIMAIS,13800,138,15379,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,BOM CONSELHO,BCO-01F4,BOM CONSELHO,15336233_14093051,N弛 Programada,0,07/12/2017,12:11:00,07/12/2017 13:10,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,5,21624,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,SAO LOURENCO DA MATA,SLM-01C4,SAO LOURENCO DA MATA,15336238_14093570,N弛 Programada,0,07/12/2017,12:17:00,07/12/2017 21:30,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,1,20791,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,LAJEDO,LJD-01L2,LAJEDO,15336239_14093045,N弛 Programada,1,07/12/2017,12:18:00,07/12/2017 13:10,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,54341,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",0
26/05/2023,BELO JARDIM,BLJ-01V6,BELO JARDIM,15336242_14093028,N弛 Programada,0,07/12/2017,12:20:00,07/12/2017 12:59,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,380,1,45682,2017,LIGHT SERVI�OS DE ELETRICIDADE S A,LIGHT,"1,08E+13",1872
